uniprot_id	entrez_id	class	subclass
Q9Y2M0	22909	Enzyme	MTMR
Q9C0I1	54545	Enzyme	MTMR
Q9NXD2	54893	Enzyme	MTMR
Q96EF0	55613	Enzyme	MTMR
Q8NCE2	64419	Enzyme	MTMR
Q96QG7	66036	Enzyme	MTMR
Q86WG5	81846	Enzyme	MTMR
A6NK06	730249	Enzyme	OE
B2RXH2	390245	Enzyme	OE
O00408	5138	Enzyme	OE
O00519	2166	Enzyme	OE
O00635	10475	Enzyme	OE
O00763	32	Enzyme	OE
O14494	8611	Enzyme	OE
O14495	8613	Enzyme	OE
O14684	9536	Enzyme	OE
O14686	8085	Enzyme	OE
O14732	3613	Enzyme	OE
O14744	10419	Enzyme	OE
O14929	8520	Enzyme	OE
O14939	5338	Enzyme	OE
O14986	8395	Enzyme	OE
O15047	9739	Enzyme	OE
O15054	23135	Enzyme	OE
O15056	8871	Enzyme	OE
O15121	8560	Enzyme	OE
O15164	8805	Enzyme	OE
O15229	8564	Enzyme	OE
O15269	10558	Enzyme	OE
O15270	9517	Enzyme	OE
O15296	247	Enzyme	OE
O15327	8821	Enzyme	OE
O15357	3636	Enzyme	OE
O15379	8841	Enzyme	OE
O15382	587	Enzyme	OE
O15496	8399	Enzyme	OE
O15516	9575	Enzyme	OE
O15527	4968	Enzyme	OE
O15528	1594	Enzyme	OE
O15550	7403	Enzyme	OE
O43174	1592	Enzyme	OE
O43306	112	Enzyme	OE
O43426	8867	Enzyme	OE
O43451	8972	Enzyme	OE
O43463	6839	Enzyme	OE
O43570	771	Enzyme	OE
O43688	8612	Enzyme	OE
O43741	5565	Enzyme	OE
O43924	5147	Enzyme	OE
O60266	109	Enzyme	OE
O60331	23396	Enzyme	OE
O60341	23028	Enzyme	OE
O60503	115	Enzyme	OE
O60658	5151	Enzyme	OE
O60678	10196	Enzyme	OE
O60733	8398	Enzyme	OE
O60760	27306	Enzyme	OE
O60906	6610	Enzyme	OE
O75038	9651	Enzyme	OE
O75151	5253	Enzyme	OE
O75164	9682	Enzyme	OE
O75223	79017	Enzyme	OE
O75342	242	Enzyme	OE
O75449	11104	Enzyme	OE
O75530	8726	Enzyme	OE
O75874	3417	Enzyme	OE
O75881	9420	Enzyme	OE
O75884	10741	Enzyme	OE
O75907	8694	Enzyme	OE
O76074	8654	Enzyme	OE
O76083	5152	Enzyme	OE
O94760	23576	Enzyme	OE
O94925	2744	Enzyme	OE
O94953	23030	Enzyme	OE
O95251	11143	Enzyme	OE
O95263	8622	Enzyme	OE
O95398	10411	Enzyme	OE
O95470	8879	Enzyme	OE
O95497	8876	Enzyme	OE
O95622	111	Enzyme	OE
O95696	23774	Enzyme	OE
O95749	9453	Enzyme	OE
O95822	23417	Enzyme	OE
O95865	23564	Enzyme	OE
P00374	1719	Enzyme	OE
P00390	2936	Enzyme	OE
P00439	5053	Enzyme	OE
P00491	4860	Enzyme	OE
P00813	100	Enzyme	OE
P00915	759	Enzyme	OE
P01111	4893	Enzyme	OE
P01112	3265	Enzyme	OE
P01116	3845	Enzyme	OE
P04035	3156	Enzyme	OE
P04040	847	Enzyme	OE
P04054	5319	Enzyme	OE
P04062	2629	Enzyme	OE
P04746	279	Enzyme	OE
P04798	1543	Enzyme	OE
P04818	7298	Enzyme	OE
P04839	1536	Enzyme	OE
P05089	383	Enzyme	OE
P05091	217	Enzyme	OE
P05093	1586	Enzyme	OE
P05108	1583	Enzyme	OE
P05164	4353	Enzyme	OE
P05165	5095	Enzyme	OE
P05166	5096	Enzyme	OE
P05177	1544	Enzyme	OE
P05181	1571	Enzyme	OE
P06276	590	Enzyme	OE
P07098	8513	Enzyme	OE
P07101	7054	Enzyme	OE
P07202	7173	Enzyme	OE
P08684	1576	Enzyme	OE
P08686	1589	Enzyme	OE
P09172	1621	Enzyme	OE
P09601	3162	Enzyme	OE
P09874	142	Enzyme	OE
P09917	240	Enzyme	OE
P0C024	283927	Enzyme	OE
P0C1S8	494551	Enzyme	OE
P0C7U1	653308	Enzyme	OE
P0C869	8681	Enzyme	OE
P0C869	100137049	Enzyme	OE
P10253	2548	Enzyme	OE
P10632	1558	Enzyme	OE
P10635	1565	Enzyme	OE
P10644	5573	Enzyme	OE
P11086	5409	Enzyme	OE
P11387	7150	Enzyme	OE
P11388	7153	Enzyme	OE
P11498	5091	Enzyme	OE
P11509	1548	Enzyme	OE
P11511	1588	Enzyme	OE
P11712	1559	Enzyme	OE
P11926	4953	Enzyme	OE
P12268	3615	Enzyme	OE
P13584	1580	Enzyme	OE
P13861	5576	Enzyme	OE
P14324	2224	Enzyme	OE
P14555	5320	Enzyme	OE
P14618	5315	Enzyme	OE
P14679	7299	Enzyme	OE
P14902	3620	Enzyme	OE
P15121	231	Enzyme	OE
P15428	3248	Enzyme	OE
P15538	1584	Enzyme	OE
P16050	246	Enzyme	OE
P16152	873	Enzyme	OE
P16233	5406	Enzyme	OE
P16499	5145	Enzyme	OE
P16885	5336	Enzyme	OE
P17405	6609	Enzyme	OE
P17707	262	Enzyme	OE
P17735	6898	Enzyme	OE
P17752	7166	Enzyme	OE
P18054	239	Enzyme	OE
P18545	5148	Enzyme	OE
P19099	1585	Enzyme	OE
P19113	3067	Enzyme	OE
P19174	5335	Enzyme	OE
P19474	6737	Enzyme	OE
P20711	1644	Enzyme	OE
P20813	1555	Enzyme	OE
P20815	1577	Enzyme	OE
P20839	3614	Enzyme	OE
P20853	1549	Enzyme	OE
P21397	4128	Enzyme	OE
P21589	4907	Enzyme	OE
P21964	1312	Enzyme	OE
P21980	7052	Enzyme	OE
P22102	2618	Enzyme	OE
P22303	43	Enzyme	OE
P22309	54658	Enzyme	OE
P22680	1581	Enzyme	OE
P22748	762	Enzyme	OE
P23141	1066	Enzyme	OE
P23219	5742	Enzyme	OE
P23526	191	Enzyme	OE
P23677	3706	Enzyme	OE
P23921	6240	Enzyme	OE
P24462	1551	Enzyme	OE
P24462	100861540	Enzyme	OE
P24557	6916	Enzyme	OE
P24752	38	Enzyme	OE
P24903	1572	Enzyme	OE
P25325	4357	Enzyme	OE
P26358	1786	Enzyme	OE
P26439	3284	Enzyme	OE
P27169	5444	Enzyme	OE
P27338	4129	Enzyme	OE
P27544	10715	Enzyme	OE
P27815	5141	Enzyme	OE
P27987	3707	Enzyme	OE
P28039	313	Enzyme	OE
P28329	1103	Enzyme	OE
P28845	3290	Enzyme	OE
P29218	3612	Enzyme	OE
P29375	5927	Enzyme	OE
P29474	4846	Enzyme	OE
P29475	4842	Enzyme	OE
P30519	3163	Enzyme	OE
P30613	5313	Enzyme	OE
P31213	6716	Enzyme	OE
P31321	5575	Enzyme	OE
P31323	5577	Enzyme	OE
P31350	6241	Enzyme	OE
P32019	3633	Enzyme	OE
P32754	3242	Enzyme	OE
P32929	1491	Enzyme	OE
P33260	1562	Enzyme	OE
P33261	1557	Enzyme	OE
P34059	2588	Enzyme	OE
P34913	2053	Enzyme	OE
P35228	4843	Enzyme	OE
P35270	6697	Enzyme	OE
P35354	5743	Enzyme	OE
P35520	102724560	Enzyme	OE
P35520	875	Enzyme	OE
P35557	2645	Enzyme	OE
P35913	5158	Enzyme	OE
P37268	2222	Enzyme	OE
P38435	2677	Enzyme	OE
P39877	5322	Enzyme	OE
P40145	114	Enzyme	OE
P41222	5730	Enzyme	OE
P41229	8242	Enzyme	OE
P42330	8644	Enzyme	OE
P42356	5297	Enzyme	OE
P43166	766	Enzyme	OE
P47712	5321	Enzyme	OE
P47989	7498	Enzyme	OE
P48426	5305	Enzyme	OE
P48449	4047	Enzyme	OE
P48735	3418	Enzyme	OE
P48775	6999	Enzyme	OE
P49189	223	Enzyme	OE
P49327	2194	Enzyme	OE
P49354	2339	Enzyme	OE
P49356	100529261	Enzyme	OE
P49356	2342	Enzyme	OE
P49441	3628	Enzyme	OE
P49895	1733	Enzyme	OE
P49902	22978	Enzyme	OE
P49961	953	Enzyme	OE
P50440	2628	Enzyme	OE
P51159	5873	Enzyme	OE
P51160	5146	Enzyme	OE
P51178	5333	Enzyme	OE
P51589	1573	Enzyme	OE
P51649	7915	Enzyme	OE
P51828	113	Enzyme	OE
P53602	4597	Enzyme	OE
P54619	5571	Enzyme	OE
P54750	5136	Enzyme	OE
P54868	3158	Enzyme	OE
P55073	1735	Enzyme	OE
P55263	132	Enzyme	OE
P55345	3275	Enzyme	OE
P56524	9759	Enzyme	OE
P62937	5478	Enzyme	OE
P62942	2280	Enzyme	OE
P67870	1460	Enzyme	OE
P78329	8529	Enzyme	OE
P78356	8396	Enzyme	OE
P78540	384	Enzyme	OE
P80404	18	Enzyme	OE
P98187	11283	Enzyme	OE
Q00722	5330	Enzyme	OE
Q01064	5153	Enzyme	OE
Q01581	3157	Enzyme	OE
Q01968	4952	Enzyme	OE
Q01970	5331	Enzyme	OE
Q02083	27163	Enzyme	OE
Q02127	1723	Enzyme	OE
Q02318	1593	Enzyme	OE
Q02928	1579	Enzyme	OE
Q03164	4297	Enzyme	OE
Q03426	4598	Enzyme	OE
Q05329	2572	Enzyme	OE
Q05469	3991	Enzyme	OE
Q06136	2531	Enzyme	OE
Q06203	5471	Enzyme	OE
Q07343	5142	Enzyme	OE
Q07973	1591	Enzyme	OE
Q08462	108	Enzyme	OE
Q08477	4051	Enzyme	OE
Q08493	5143	Enzyme	OE
Q08499	5144	Enzyme	OE
Q08828	107	Enzyme	OE
Q12792	5756	Enzyme	OE
Q13029	7799	Enzyme	OE
Q13085	31	Enzyme	OE
Q13093	7941	Enzyme	OE
Q13263	10155	Enzyme	OE
Q13370	5140	Enzyme	OE
Q13393	5337	Enzyme	OE
Q13510	427	Enzyme	OE
Q13547	3065	Enzyme	OE
Q13822	5168	Enzyme	OE
Q13907	3422	Enzyme	OE
Q13946	5150	Enzyme	OE
Q13956	5149	Enzyme	OE
Q14123	5137	Enzyme	OE
Q14432	5139	Enzyme	OE
Q14534	6713	Enzyme	OE
Q14642	3632	Enzyme	OE
Q14693	23175	Enzyme	OE
Q15047	9869	Enzyme	OE
Q15126	10654	Enzyme	OE
Q15147	5332	Enzyme	OE
Q15165	5445	Enzyme	OE
Q15166	5446	Enzyme	OE
Q15185	10728	Enzyme	OE
Q15596	10499	Enzyme	OE
Q15652	221037	Enzyme	OE
Q15735	27124	Enzyme	OE
Q15788	8648	Enzyme	OE
Q15910	2146	Enzyme	OE
Q16647	5740	Enzyme	OE
Q16678	1545	Enzyme	OE
Q16696	1553	Enzyme	OE
Q16739	7357	Enzyme	OE
Q16773	883	Enzyme	OE
Q16790	768	Enzyme	OE
Q16850	1595	Enzyme	OE
Q16853	8639	Enzyme	OE
Q16873	4056	Enzyme	OE
Q16875	5209	Enzyme	OE
Q3MJ16	123745	Enzyme	OE
Q3SYC2	80168	Enzyme	OE
Q4FZB7	51111	Enzyme	OE
Q4G0S4	339761	Enzyme	OE
Q4KWH8	23007	Enzyme	OE
Q5QJU3	340485	Enzyme	OE
Q5TCH4	284541	Enzyme	OE
Q68DD2	255189	Enzyme	OE
Q6B0I6	55693	Enzyme	OE
Q6GMR7	158584	Enzyme	OE
Q6IBS0	11344	Enzyme	OE
Q6IQ20	222236	Enzyme	OE
Q6NT55	126410	Enzyme	OE
Q6NYC1	23210	Enzyme	OE
Q6P2P2	90826	Enzyme	OE
Q6PHW0	389434	Enzyme	OE
Q6PL18	29028	Enzyme	OE
Q6QHC5	123099	Enzyme	OE
Q6UW02	57404	Enzyme	OE
Q6V0L0	340665	Enzyme	OE
Q6VVX0	120227	Enzyme	OE
Q6ZMG9	253782	Enzyme	OE
Q6ZMT4	80853	Enzyme	OE
Q6ZQW0	169355	Enzyme	OE
Q6ZWL3	285440	Enzyme	OE
Q7LBC6	51780	Enzyme	OE
Q7LG56	50484	Enzyme	OE
Q7Z449	113612	Enzyme	OE
Q86U10	374569	Enzyme	OE
Q86VZ5	259230	Enzyme	OE
Q86W10	199974	Enzyme	OE
Q86X55	10498	Enzyme	OE
Q86XK2	80204	Enzyme	OE
Q86XP0	283748	Enzyme	OE
Q86Y97	84787	Enzyme	OE
Q86YW0	89869	Enzyme	OE
Q8IU89	204219	Enzyme	OE
Q8IWU9	121278	Enzyme	OE
Q8IWX5	130367	Enzyme	OE
Q8IXJ6	22933	Enzyme	OE
Q8IZD2	55904	Enzyme	OE
Q8N118	260293	Enzyme	OE
Q8N1Q1	377677	Enzyme	OE
Q8N2K0	26090	Enzyme	OE
Q8N371	79831	Enzyme	OE
Q8N3E9	113026	Enzyme	OE
Q8N5B7	91012	Enzyme	OE
Q8N6T7	51548	Enzyme	OE
Q8NB78	221656	Enzyme	OE
Q8NCG7	221955	Enzyme	OE
Q8NEZ4	58508	Enzyme	OE
Q8NFM4	196883	Enzyme	OE
Q8NFR3	165679	Enzyme	OE
Q8NHM5	84678	Enzyme	OE
Q8NHU3	166929	Enzyme	OE
Q8TAV3	54905	Enzyme	OE
Q8TBX8	79837	Enzyme	OE
Q8TCD5	30833	Enzyme	OE
Q8TCG2	55300	Enzyme	OE
Q8TCT0	64781	Enzyme	OE
Q8TDN7	125981	Enzyme	OE
Q8TEK3	84444	Enzyme	OE
Q8WTS6	80854	Enzyme	OE
Q8WUI4	51564	Enzyme	OE
Q8WYB5	23522	Enzyme	OE
Q8WZA2	11069	Enzyme	OE
Q92484	10924	Enzyme	OE
Q92485	27293	Enzyme	OE
Q92539	9663	Enzyme	OE
Q92636	8439	Enzyme	OE
Q92769	3066	Enzyme	OE
Q92794	7994	Enzyme	OE
Q92800	2145	Enzyme	OE
Q92813	1734	Enzyme	OE
Q92830	2648	Enzyme	OE
Q92831	8850	Enzyme	OE
Q92835	3635	Enzyme	OE
Q92993	10524	Enzyme	OE
Q969P6	116447	Enzyme	OE
Q969S8	83933	Enzyme	OE
Q969W0	171546	Enzyme	OE
Q96A70	113451	Enzyme	OE
Q96BN8	90268	Enzyme	OE
Q96DB2	79885	Enzyme	OE
Q96DU7	80271	Enzyme	OE
Q96EB6	23411	Enzyme	OE
Q96G23	29956	Enzyme	OE
Q96KQ7	10919	Enzyme	OE
Q96KS0	112398	Enzyme	OE
Q96L73	64324	Enzyme	OE
Q96LA8	55170	Enzyme	OE
Q96LT4	142891	Enzyme	OE
Q96P26	100526794	Enzyme	OE
Q96P26	93034	Enzyme	OE
Q96PE3	3631	Enzyme	OE
Q96PH1	79400	Enzyme	OE
Q96PN6	55811	Enzyme	OE
Q96SQ9	29785	Enzyme	OE
Q96SW2	51185	Enzyme	OE
Q96T68	83852	Enzyme	OE
Q99259	2571	Enzyme	OE
Q99487	5051	Enzyme	OE
Q99685	11343	Enzyme	OE
Q99755	8394	Enzyme	OE
Q99873	3276	Enzyme	OE
Q9BQB6	79001	Enzyme	OE
Q9BQK8	64900	Enzyme	OE
Q9BRC7	84812	Enzyme	OE
Q9BT40	51763	Enzyme	OE
Q9BTU6	55361	Enzyme	OE
Q9BV23	57406	Enzyme	OE
Q9BWD1	39	Enzyme	OE
Q9BX95	81537	Enzyme	OE
Q9BXI3	84618	Enzyme	OE
Q9BXS1	91734	Enzyme	OE
Q9BY41	55869	Enzyme	OE
Q9BY66	8284	Enzyme	OE
Q9BYJ1	59344	Enzyme	OE
Q9BYW2	29072	Enzyme	OE
Q9BZM1	81579	Enzyme	OE
Q9BZM2	64600	Enzyme	OE
Q9BZP6	27159	Enzyme	OE
Q9GZT9	54583	Enzyme	OE
Q9H0E9	10902	Enzyme	OE
Q9H0P0	51251	Enzyme	OE
Q9H3R0	23081	Enzyme	OE
Q9H5I1	79723	Enzyme	OE
Q9H6Z9	112399	Enzyme	OE
Q9H7Z6	84148	Enzyme	OE
Q9H7Z7	80142	Enzyme	OE
Q9H8M2	65980	Enzyme	OE
Q9H9B1	79813	Enzyme	OE
Q9H9T3	55140	Enzyme	OE
Q9HA82	79603	Enzyme	OE
Q9HB55	64816	Enzyme	OE
Q9HBI6	57834	Enzyme	OE
Q9HBY0	50508	Enzyme	OE
Q9HCR9	50940	Enzyme	OE
Q9HCS2	66002	Enzyme	OE
Q9NP56	27115	Enzyme	OE
Q9NPB1	56953	Enzyme	OE
Q9NPH5	50507	Enzyme	OE
Q9NPI1	29117	Enzyme	OE
Q9NQ66	23236	Enzyme	OE
Q9NQR1	387893	Enzyme	OE
Q9NR22	56341	Enzyme	OE
Q9NR48	55870	Enzyme	OE
Q9NR63	56603	Enzyme	OE
Q9NR71	56624	Enzyme	OE
Q9NRA0	56848	Enzyme	OE
Q9NRC8	51547	Enzyme	OE
Q9NRD8	50506	Enzyme	OE
Q9NRD9	53905	Enzyme	OE
Q9NRG4	56950	Enzyme	OE
Q9NRR6	56623	Enzyme	OE
Q9NTG7	23410	Enzyme	OE
Q9NUN7	55331	Enzyme	OE
Q9NUV7	55304	Enzyme	OE
Q9NVM4	54496	Enzyme	OE
Q9NXA8	23408	Enzyme	OE
Q9NXE4	55627	Enzyme	OE
Q9NY59	55512	Enzyme	OE
Q9NYA1	8877	Enzyme	OE
Q9NYL5	51302	Enzyme	OE
Q9NZ20	50487	Enzyme	OE
Q9NZK7	30814	Enzyme	OE
Q9P212	51196	Enzyme	OE
Q9UBF8	5298	Enzyme	OE
Q9UBN7	10013	Enzyme	OE
Q9UG56	23761	Enzyme	OE
Q9UGI9	53632	Enzyme	OE
Q9UGJ0	51422	Enzyme	OE
Q9UGL1	10765	Enzyme	OE
Q9UGN5	10038	Enzyme	OE
Q9UK96	26267	Enzyme	OE
Q9UKN8	9329	Enzyme	OE
Q9UKV0	9734	Enzyme	OE
Q9ULC6	29943	Enzyme	OE
Q9ULI0	54454	Enzyme	OE
Q9ULW8	51702	Enzyme	OE
Q9ULX7	23632	Enzyme	OE
Q9UM07	23569	Enzyme	OE
Q9UMN6	9757	Enzyme	OE
Q9UNK4	26279	Enzyme	OE
Q9UNU6	1582	Enzyme	OE
Q9UP65	8605	Enzyme	OE
Q9UPN9	51592	Enzyme	OE
Q9UPP1	23133	Enzyme	OE
Q9UPS6	23067	Enzyme	OE
Q9UQL6	10014	Enzyme	OE
Q9Y233	10846	Enzyme	OE
Q9Y251	10855	Enzyme	OE
Q9Y2I7	200576	Enzyme	OE
Q9Y2K7	22992	Enzyme	OE
Q9Y478	5564	Enzyme	OE
Q9Y4C1	55818	Enzyme	OE
Q9Y4D2	747	Enzyme	OE
Q9Y4K0	4017	Enzyme	OE
Q9Y570	51400	Enzyme	OE
Q9Y5L3	954	Enzyme	OE
Q9Y5S8	27035	Enzyme	OE
Q9Y5X9	9388	Enzyme	OE
Q9Y6A2	10858	Enzyme	OE
Q9Y6E7	23409	Enzyme	OE
Q9Y6F1	10039	Enzyme	OE
Q9Y6K1	1788	Enzyme	OE
Q9Y6Q9	8202	Enzyme	OE
P01023	2	Enzyme	PI
P01011	12	Enzyme	PI
P01019	183	Enzyme	PI
P02760	259	Enzyme	PI
P98170	331	Enzyme	PI
O15392	332	Enzyme	PI
Q06481	334	Enzyme	PI
P05067	351	Enzyme	PI
P01008	462	Enzyme	PI
P01185	551	Enzyme	PI
P05155	710	Enzyme	PI
P01024	718	Enzyme	PI
P0C0L4	720	Enzyme	PI
P0C0L5	721	Enzyme	PI
P0C0L4	721	Enzyme	PI
P01031	727	Enzyme	PI
P20810	831	Enzyme	PI
P08185	866	Enzyme	PI
P50454	871	Enzyme	PI
P26842	939	Enzyme	PI
P12111	1293	Enzyme	PI
Q02388	1294	Enzyme	PI
P01037	1469	Enzyme	PI
P09228	1470	Enzyme	PI
P01034	1471	Enzyme	PI
P01036	1472	Enzyme	PI
P28325	1473	Enzyme	PI
Q15828	1474	Enzyme	PI
P01040	1475	Enzyme	PI
P04080	1476	Enzyme	PI
P30740	1992	Enzyme	PI
P07203	2876	Enzyme	PI
P05546	3053	Enzyme	PI
P04196	3273	Enzyme	PI
P11021	3309	Enzyme	PI
P19827	3697	Enzyme	PI
P19823	3698	Enzyme	PI
Q06033	3699	Enzyme	PI
Q14624	3700	Enzyme	PI
P23352	3730	Enzyme	PI
P01042	3827	Enzyme	PI
P31025	3933	Enzyme	PI
P25713	4504	Enzyme	PI
Q13075	4671	Enzyme	PI
P30086	5037	Enzyme	PI
P05121	5054	Enzyme	PI
P05120	5055	Enzyme	PI
P05154	5104	Enzyme	PI
P36955	5176	Enzyme	PI
P01009	5265	Enzyme	PI
P19957	5266	Enzyme	PI
P29622	5267	Enzyme	PI
P36952	5268	Enzyme	PI
P35237	5269	Enzyme	PI
P07093	5270	Enzyme	PI
P50452	5271	Enzyme	PI
P50453	5272	Enzyme	PI
P48595	5273	Enzyme	PI
Q99574	5274	Enzyme	PI
Q9UIV8	5275	Enzyme	PI
O75830	5276	Enzyme	PI
P08697	5345	Enzyme	PI
P29508	6317	Enzyme	PI
P48594	6318	Enzyme	PI
P03973	6590	Enzyme	PI
P00995	6690	Enzyme	PI
P20155	6691	Enzyme	PI
O43278	6692	Enzyme	PI
Q08629	6695	Enzyme	PI
P05543	6906	Enzyme	PI
P10646	7035	Enzyme	PI
P01033	7076	Enzyme	PI
P16035	7077	Enzyme	PI
P35625	7078	Enzyme	PI
Q99727	7079	Enzyme	PI
P48307	7980	Enzyme	PI
O95980	8434	Enzyme	PI
O76096	8530	Enzyme	PI
O75635	8710	Enzyme	PI
Q92530	9491	Enzyme	PI
Q92563	9806	Enzyme	PI
O60676	10047	Enzyme	PI
Q14508	10406	Enzyme	PI
O43291	10653	Enzyme	PI
P49223	10816	Enzyme	PI
Q9NQ38	11005	Enzyme	PI
Q9Y2G2	22900	Enzyme	PI
Q9UGM5	26998	Enzyme	PI
O60575	27290	Enzyme	PI
Q9UHG2	27344	Enzyme	PI
Q9BQ16	50859	Enzyme	PI
O43692	51050	Enzyme	PI
Q9UK55	51156	Enzyme	PI
Q9NZV1	51232	Enzyme	PI
O43715	51499	Enzyme	PI
Q8NEU8	55198	Enzyme	PI
Q9BS40	56925	Enzyme	PI
O95925	57119	Enzyme	PI
Q9NR09	57448	Enzyme	PI
Q9HC57	58189	Enzyme	PI
Q99935	58503	Enzyme	PI
P57730	59082	Enzyme	PI
Q96CA5	79444	Enzyme	PI
Q86UX2	80760	Enzyme	PI
P58062	84651	Enzyme	PI
Q5DID0	89766	Enzyme	PI
Q96P63	89777	Enzyme	PI
Q96P15	89778	Enzyme	PI
O95428	89932	Enzyme	PI
Q8IUA0	90199	Enzyme	PI
Q5EG05	114769	Enzyme	PI
Q96NZ8	117166	Enzyme	PI
Q8TEU8	124857	Enzyme	PI
Q8WWY7	128488	Enzyme	PI
Q9H114	128817	Enzyme	PI
Q9H4G1	128821	Enzyme	PI
Q5W186	128822	Enzyme	PI
Q6YHK3	135228	Enzyme	PI
Q8IUB2	140686	Enzyme	PI
Q9H1F0	140832	Enzyme	PI
Q9BQY6	140870	Enzyme	PI
Q9H112	140880	Enzyme	PI
Q9H3Y0	140902	Enzyme	PI
A8K2U0	144568	Enzyme	PI
Q8IW75	145264	Enzyme	PI
Q8TCV5	149708	Enzyme	PI
Q1W4C9	153218	Enzyme	PI
Q8IUB5	164237	Enzyme	PI
Q6UXB8	221476	Enzyme	PI
Q86U17	256394	Enzyme	PI
Q8NEX6	259239	Enzyme	PI
Q8NEX5	259240	Enzyme	PI
Q8IUB3	280664	Enzyme	PI
A8MTL9	284293	Enzyme	PI
Q86WD7	327657	Enzyme	PI
Q2UY09	340267	Enzyme	PI
Q6UXX5	347365	Enzyme	PI
Q6UDR6	391253	Enzyme	PI
Q6UWN8	404203	Enzyme	PI
Q6IE38	408187	Enzyme	PI
Q5XLA6	440068	Enzyme	PI
Q5DT21	643394	Enzyme	PI
P0C7L1	646424	Enzyme	PI
A8MV23	647174	Enzyme	PI
O00443	5286	Enzyme	PI3K
O00750	5287	Enzyme	PI3K
O75747	5288	Enzyme	PI3K
Q8NEB9	5289	Enzyme	PI3K
P42336	5290	Enzyme	PI3K
P42338	5291	Enzyme	PI3K
O00329	5293	Enzyme	PI3K
P48736	5294	Enzyme	PI3K
P27986	5295	Enzyme	PI3K
O00459	5296	Enzyme	PI3K
Q92569	8503	Enzyme	PI3K
Q8WYR1	23533	Enzyme	PI3K
Q99570	30849	Enzyme	PI3K
Q5UE93	146850	Enzyme	PI3K
P10323	49	Enzyme	Protease
Q03154	95	Enzyme	Protease
P78325	101	Enzyme	Protease
O14672	102	Enzyme	Protease
Q8IUX7	165	Enzyme	Protease
P15144	290	Enzyme	Protease
P13798	327	Enzyme	Protease
P07288	354	Enzyme	Protease
P20160	566	Enzyme	Protease
P00751	629	Enzyme	Protease
Q13867	642	Enzyme	Protease
P13497	649	Enzyme	Protease
P00736	715	Enzyme	Protease
P09871	716	Enzyme	Protease
P06681	717	Enzyme	Protease
O15484	726	Enzyme	Protease
P07384	823	Enzyme	Protease
P17655	824	Enzyme	Protease
P20807	825	Enzyme	Protease
Q9Y6Q1	827	Enzyme	Protease
P29466	834	Enzyme	Protease
P42575	835	Enzyme	Protease
P42574	836	Enzyme	Protease
P49662	837	Enzyme	Protease
P51878	838	Enzyme	Protease
P55212	839	Enzyme	Protease
P55210	840	Enzyme	Protease
Q14790	841	Enzyme	Protease
P55211	842	Enzyme	Protease
Q92851	843	Enzyme	Protease
P53634	1075	Enzyme	Protease
O14773	1200	Enzyme	Protease
P23946	1215	Enzyme	Protease
P15085	1357	Enzyme	Protease
P48052	1358	Enzyme	Protease
P15088	1359	Enzyme	Protease
P15086	1360	Enzyme	Protease
Q96IY4	1361	Enzyme	Protease
O75976	1362	Enzyme	Protease
P16870	1363	Enzyme	Protease
P14384	1368	Enzyme	Protease
P15169	1369	Enzyme	Protease
P22792	1370	Enzyme	Protease
P17538	1504	Enzyme	Protease
P40313	1506	Enzyme	Protease
P07858	1508	Enzyme	Protease
P07339	1509	Enzyme	Protease
P14091	1510	Enzyme	Protease
P08311	1511	Enzyme	Protease
P09668	1512	Enzyme	Protease
P43235	1513	Enzyme	Protease
P07711	1514	Enzyme	Protease
O60911	1515	Enzyme	Protease
P43234	1519	Enzyme	Protease
P25774	1520	Enzyme	Protease
P56202	1521	Enzyme	Protease
Q9UBR2	1522	Enzyme	Protease
Q9NQC7	1540	Enzyme	Protease
P12821	1636	Enzyme	Protease
P00746	1675	Enzyme	Protease
P16444	1800	Enzyme	Protease
P27487	1803	Enzyme	Protease
P42658	1804	Enzyme	Protease
P42892	1889	Enzyme	Protease
Q9UNI1	1990	Enzyme	Protease
P08246	1991	Enzyme	Protease
Q07075	2028	Enzyme	Protease
P00734	2147	Enzyme	Protease
P08709	2155	Enzyme	Protease
P00740	2158	Enzyme	Protease
P00742	2159	Enzyme	Protease
P03951	2160	Enzyme	Protease
P00748	2161	Enzyme	Protease
Q12884	2191	Enzyme	Protease
Q04609	2346	Enzyme	Protease
Q99965	2515	Enzyme	Protease
P19440	2678	Enzyme	Protease
Q9UJ14	2686	Enzyme	Protease
P36269	2687	Enzyme	Protease
P20718	2999	Enzyme	Protease
P12544	3001	Enzyme	Protease
P10144	3002	Enzyme	Protease
P49863	3003	Enzyme	Protease
P51124	3004	Enzyme	Protease
Q14520	3026	Enzyme	Protease
P14210	3082	Enzyme	Protease
Q04756	3083	Enzyme	Protease
P00738	3240	Enzyme	Protease
P05981	3249	Enzyme	Protease
P00739	3250	Enzyme	Protease
P14735	3416	Enzyme	Protease
P05156	3426	Enzyme	Protease
Q14623	3549	Enzyme	Protease
P23276	3792	Enzyme	Protease
P06870	3816	Enzyme	Protease
P20151	3817	Enzyme	Protease
P03952	3818	Enzyme	Protease
Q9UIQ6	4012	Enzyme	Protease
P09960	4048	Enzyme	Protease
P02788	4057	Enzyme	Protease
O75078	4185	Enzyme	Protease
Q16819	4224	Enzyme	Protease
Q16820	4225	Enzyme	Protease
Q5EB52	4232	Enzyme	Protease
P30301	4284	Enzyme	Protease
Q99797	4285	Enzyme	Protease
